Classes,k = 1 ,k = 2,k = 3,k = 4
a_cote_de,0.3361581920903955,0.559322033898305,0.7542372881355932,0.8248587570621468
a_l'exterieur_de,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727
au_dessus_de,0.0967741935483871,0.16129032258064516,0.22580645161290322,0.3548387096774194
au_niveau_de,0.13306451612903225,0.5,0.7217741935483871,0.8104838709677419
aucun,0.2,0.2,0.2,0.4
autour_de,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444
contre,0.18354430379746836,0.5759493670886076,0.620253164556962,0.8417721518987342
dans,0.26666666666666666,0.4666666666666667,0.8,0.8666666666666667
derriere,0.4339622641509434,0.5471698113207547,0.6264150943396226,0.720754716981132
devant,0.27075812274368233,0.4259927797833935,0.5270758122743683,0.6534296028880866
en_face_de,0.08955223880597014,0.2835820895522388,0.417910447761194,0.4925373134328358
le_long_de,0.0,0.0,0.0,0.10526315789473684
loin_de,0.20618556701030927,0.5463917525773195,0.6288659793814433,0.711340206185567
par_dela,0.0,0.0,0.1,0.1
pres_de,0.33931484502446985,0.5954323001631321,0.8368678629690048,0.933115823817292
sous,0.6635514018691588,0.7009345794392523,0.7850467289719626,0.8598130841121495
sur,0.7,0.8444444444444444,0.8444444444444444,0.8888888888888888
Micro AVG,0.24898021323339983,0.40184815127983436,0.5179923050098589,0.604760862802654
